"postal_code","official_riding_id","official_riding_name","latitude","longitude","city","province"
"V7V4S4",NA,NA,49.32827,-123.162126,"West Vancouver","BC"
"V7V4X4",NA,NA,49.328276,-123.162126,"West Vancouver","BC"
"V7V5B4",NA,NA,NA,NA,NA,NA
"V7W3Z2",NA,NA,NA,NA,NA,NA
"V7X1A2",NA,NA,49.282214,-123.115211,"Van","BC"
"V7X1A3",NA,NA,49.280949,-123.115635,"Van","BC"
"V7X1A6",NA,NA,49.282821,-123.118137,"Van","BC"
"V7X1A8",NA,NA,49.280949,-123.115635,"Vancouver","BC"
"V7X1B5",NA,NA,49.286077,-123.120254,"Van","BC"
"V7X1J2",NA,NA,49.280949,-123.115635,"Van","BC"
"V7X1J5",NA,NA,49.293606,-123.11615,"Van","BC"
"V7X1K2",NA,NA,49.287484,-123.118804,"Vancouver","BC"
"V7X1K9",NA,NA,49.293611,-123.11615,"Vancouver","BC"
"V7X1L2",NA,NA,49.282476,-123.115766,"Vancouver","BC"
"V7X1L3",NA,NA,49.28408,-123.11846,"Van","BC"
"V7X1L4",NA,NA,49.280775,-123.115139,"Vancouver","BC"
"V7X1L7",NA,NA,49.287022,-123.117261,"Van","BC"
"V7X1M4",NA,NA,49.283297,-123.116699,"Vancouver","BC"
"V7X1M5",NA,NA,49.284956,-123.120297,"Vancouver","BC"
"V7X1M6",NA,NA,49.283166,-123.122991,"Vancouver","BC"
"V7X1S8",NA,NA,49.287022,-123.117261,"Van","BC"
"V7X1T2",NA,NA,49.286709,-123.110857,"Van","BC"
"V7Y1A1",NA,NA,49.282238,-123.114832,"Van","BC"
"V7Y1B3",NA,NA,49.279449,-123.115384,"Van","BC"
"V7Y1C6",NA,NA,49.283437,-123.117181,"Van","BC"
"V7Y1C8",NA,NA,49.281647,-123.124712,"Vancouver","BC"
"V7Y1E8",NA,NA,49.281248,-123.11573,"Van","BC"
"V7Y1G5",NA,NA,49.28061,-123.119543,"Van","BC"
"V7Y1H2",NA,NA,49.278895,-123.11997,"Van","BC"
"V7Y1K3",NA,NA,49.284216,-123.116829,"Van","BC"
"V7Y1K8",NA,NA,49.283421,-123.117892,"Vancouver","BC"
"V7Y1M7",NA,NA,NA,NA,NA,NA
"V7Y1Z1",NA,NA,NA,NA,NA,NA
"V7Y3Y1",NA,NA,NA,NA,NA,NA
"V7Z4R1",NA,NA,NA,NA,NA,NA
"V8A0A9",NA,NA,NA,NA,NA,NA
"V8A0C1",NA,NA,NA,NA,NA,NA
"V8A0E5",NA,NA,NA,NA,NA,NA
"V8A0G9",59036,"West Vancouver—Sunshine Coast—Sea to Sky Country",NA,NA,NA,NA
"V8A0H1",59036,"West Vancouver—Sunshine Coast—Sea to Sky Country",NA,NA,NA,NA
"V8A0H3",59036,"West Vancouver—Sunshine Coast—Sea to Sky Country",NA,NA,NA,NA
"V8A0K6",59036,"West Vancouver—Sunshine Coast—Sea to Sky Country",NA,NA,NA,NA
"V8A0L4",59036,"West Vancouver—Sunshine Coast—Sea to Sky Country",NA,NA,NA,NA
"V8A0L9",59036,"West Vancouver—Sunshine Coast—Sea to Sky Country",NA,NA,NA,NA
"V8A0M5",59036,"West Vancouver—Sunshine Coast—Sea to Sky Country",NA,NA,NA,NA
"V8A0P8",59036,"West Vancouver—Sunshine Coast—Sea to Sky Country",NA,NA,NA,NA
"V8A0P9",59036,"West Vancouver—Sunshine Coast—Sea to Sky Country",NA,NA,NA,NA
"V8A0R2",59036,"West Vancouver—Sunshine Coast—Sea to Sky Country",NA,NA,NA,NA
"V8A4Z2",NA,NA,49.78659,-124.439993,"Powell River","BC"
"V8A4Z3",NA,NA,49.905497,-124.622745,"Powell River","BC"
"V8A4Z5",NA,NA,49.790807,-124.424401,"Powell River","BC"
"V8A5C1",NA,NA,49.782795,-124.364207,"Powell River","BC"
"V8A5C2",NA,NA,49.832741,-124.512225,"Powell River","BC"
"V8A7P9",NA,NA,NA,NA,NA,NA
"V8B0A2",NA,NA,49.71144,-123.151365,"Squamish","BC"
"V8B0A3",NA,NA,49.7254,-123.144925,"Squamish","BC"
"V8B0A4",NA,NA,49.710876,-123.142871,"Squamish","BC"
"V8B0A5",NA,NA,49.706184,-123.146477,"Squamish","BC"
"V8B0A7",NA,NA,49.71142,-123.147944,"Squamish","BC"
"V8B0B3",NA,NA,49.710884,-123.144492,"Squamish","BC"
"V8B0B4",NA,NA,49.712752,-123.149242,"Squamish","BC"
"V8B0B5",NA,NA,49.710851,-123.14664,"Squamish","BC"
"V8B0B7",NA,NA,49.715146,-123.148277,"Squamish","BC"
"V8B0C2",NA,NA,49.702211,-123.130255,"Squamish","BC"
"V8B0S1",NA,NA,49.722116,-123.150029,"Squamish","BC"
"V8B0S2",59036,"West Vancouver—Sunshine Coast—Sea to Sky Country",NA,NA,NA,NA
"V8B1P1",NA,NA,NA,NA,NA,NA
"V8B3M7",NA,NA,NA,NA,NA,NA
"V8B3P4",NA,NA,NA,NA,NA,NA
"V8B5B9",NA,NA,NA,NA,NA,NA
"V8C2G6",NA,NA,54.057357,-128.643538,"Kitimat","BC"
"V8C2G7",NA,NA,54.055272,-128.653494,"Kitimat","BC"
"V8C2M4",NA,NA,53.977086,-128.651272,"Kitimat","BC"
"V8C2R9",NA,NA,54.066132,-128.643797,"Kitimat","BC"
"V8C4A3",NA,NA,NA,NA,NA,NA
"V8G3Z9",NA,NA,54.554383,-128.465417,"Terrace","BC"
"V8G4A2",NA,NA,54.515562,-128.542566,"Terrace","BC"
"V8G4A6",NA,NA,54.511982,-128.576974,"Terrace","BC"
"V8G4B5",NA,NA,54.519871,-128.590945,"Terrace","BC"
"V8G4B8",NA,NA,54.522284,-128.536619,"Terrace","BC"
"V8G4R6",NA,NA,54.528142,-128.618625,"Terrace","BC"
"V8G4V1",NA,NA,54.505488,-128.523444,"Terrace","BC"
"V8G4V2",NA,NA,54.436675,-128.547867,"Terrace","BC"
"V8H1E9",NA,NA,NA,NA,NA,NA
"V8J3P4",NA,NA,54.326941,-130.285727,"Prince Rupert","BC"
"V8J3P6",NA,NA,54.310845,-130.30414,"Prince Rupert","BC"
"V8J3P7",NA,NA,54.310729,-130.307058,"Prince Rupert","BC"
"V8J3R2",NA,NA,54.314204,-130.265508,"Prince Rupert","BC"
"V8J3R4",NA,NA,54.322573,-130.28732,"Prince Rupert","BC"
"V8J3S1",NA,NA,54.308039,-130.318068,"Prince Rupert","BC"
"V8J3W8",NA,NA,54.319484,-130.295548,"Prince Rupert","BC"
"V8J3Y1",NA,NA,54.320584,-130.295398,"Prince Rupert","BC"
"V8J4H6",NA,NA,54.3181,-130.302469,"Prince Rupert","BC"
"V8J4V2",NA,NA,NA,NA,NA,NA
"V8K1B7",NA,NA,48.906973,-123.528691,"Salt Spring Island","BC"
"V8K1B8",NA,NA,48.904559,-123.529905,"Salt Spring Island","BC"
"V8K1S3",NA,NA,48.863168,-123.519303,"Salt Spring Island","BC"
"V8K2M2",NA,NA,48.861736,-123.528976,"Salt Spring Island","BC"
"V8K2M7",NA,NA,48.858383,-123.534687,"Salt Spring Island","BC"
"V8K2P2",NA,NA,48.830269,-123.500395,"Salt Spring Island","BC"
"V8K2W1",NA,NA,48.871545,-123.514108,"Salt Spring Island","BC"
"V8K2W2",NA,NA,48.86978,-123.532455,"Salt Spring Island","BC"
"V8K2W3",NA,NA,48.863855,-123.520781,"Salt Spring Island","BC"
"V8K2X6",NA,NA,48.861246,-123.515126,"Salt Spring Island","BC"
"V8K4P9",NA,NA,NA,NA,NA,NA
"V8L2H2",NA,NA,48.657798,-123.397547,"Sidney","BC"
"V8L3S1",NA,NA,48.651807,-123.406087,"Sidney","BC"
"V8L3S6",NA,NA,48.561336,-123.375582,"Sidney","BC"
"V8L3S8",NA,NA,48.672696,-123.414459,"Sidney","BC"
"V8L3W6",NA,NA,48.650824,-123.397173,"Sidney","BC"
"V8L3Z4",NA,NA,48.66872,-123.412465,"Sidney","BC"
"V8L4C1",NA,NA,48.652601,-123.420749,"Sidney","BC"
"V8L5V9",NA,NA,48.645542,-123.392694,"Sidney","BC"
"V8L5Y9",NA,NA,48.656926,-123.397614,"Sidney","BC"
"V8L6A8",NA,NA,48.669159,-123.457844,"Sidney","BC"
"V8M1R3",NA,NA,48.577266,-123.454225,"Brentwood Bay","BC"
"V8M1X4",NA,NA,48.591256,-123.411902,"Saanichton","BC"
"V8M2C3",NA,NA,48.581812,-123.388832,"Saanichton","BC"
"V8M3E9",NA,NA,NA,NA,NA,NA
"V8N0S8",NA,NA,NA,NA,NA,NA
"V8N1X7",NA,NA,48.466931,-123.290035,"Victoria","BC"
"V8N1X8",NA,NA,48.46538,-123.289309,"Victoria","BC"
"V8N6G4",NA,NA,48.459799,-123.280365,"Victoria","BC"
"V8N6G6",NA,NA,48.472709,-123.32694,"Victoria","BC"
"V8P2B1",NA,NA,48.459205,-123.319785,"Victoria","BC"
"V8P2T3",NA,NA,48.465436,-123.340756,"Victoria","BC"
"V8R0A2",NA,NA,48.430235,-123.319496,"Victoria","BC"
"V8R4R4",NA,NA,48.431216,-123.329728,"Victoria","BC"
"V8R5H3",NA,NA,48.433732,-123.313628,"Victoria","BC"
"V8R6N3",NA,NA,48.427224,-123.332861,"Victoria","BC"
"V8R6N4",NA,NA,48.427385,-123.340849,"Victoria","BC"
"V8R6S4",NA,NA,48.468197,-123.306049,"Victoria","BC"
"V8R6S8",NA,NA,48.425723,-123.340539,"Victoria","BC"
"V8R6T4",NA,NA,48.42917,-123.312036,"Victoria","BC"
"V8S1L3",NA,NA,48.41318,-123.33126,"Victoria","BC"
"V8S2H5",NA,NA,48.406901,-123.32257,"Oak Bay","BC"
"V8S5G7",NA,NA,48.420696,-123.299964,"Victoria","BC"
"V8S5L8",NA,NA,48.415538,-123.323143,"Victoria","BC"
"V8S6T4",NA,NA,NA,NA,NA,NA
"V8V0J7",NA,NA,NA,NA,NA,NA
"V8V1A0",NA,NA,48.416752,-123.368943,"Victoria","BC"
"V8V1T8",NA,NA,48.425639,-123.35789,"Victoria","BC"
"V8V3E5",NA,NA,48.420772,-123.361048,"Victoria","BC"
"V8V4X8",NA,NA,48.425006,-123.369841,"Victoria","BC"
"V8V4Y5",NA,NA,NA,NA,NA,NA
"V8V4Y9",NA,NA,48.426173,-123.364616,"Victoria","BC"
"V8V4Z8",NA,NA,48.4136,-123.36273,"Victoria","BC"
"V8V5A7",NA,NA,48.425291,-123.355295,"Victoria","BC"
"V8W2C4",NA,NA,48.417658,-123.366371,"Victoria","BC"
"V8W2L9",NA,NA,48.43761,-123.351264,"Victoria","BC"
"V8W2M1",NA,NA,48.561792,-123.566304,"Victoria","BC"
"V8W2N8",NA,NA,48.422718,-123.362978,"Victoria","BC"
"V8W2P3",NA,NA,48.422721,-123.362978,"Victoria","BC"
"V8W2S3",NA,NA,48.422738,-123.362978,"Victoria","BC"
"V8W2S6",NA,NA,48.370071,-123.729616,"Victoria","BC"
"V8W2S8",NA,NA,48.422082,-123.366316,"Victoria","BC"
"V8W2T6",NA,NA,48.424386,-123.353831,"Victoria","BC"
"V8W3N2",NA,NA,48.421473,-123.38327,"Victoria","BC"
"V8W3R7",NA,NA,48.42478,-123.368836,"Victoria","BC"
"V8W3R8",NA,NA,48.45588,-123.548434,"Victoria","BC"
"V8W3R9",NA,NA,48.429399,-123.359018,"Victoria","BC"
"V8W3S1",NA,NA,48.426346,-123.364698,"Victoria","BC"
"V8W3S2",NA,NA,48.420641,-123.329418,"Victoria","BC"
"V8W3S3",NA,NA,48.426893,-123.423138,"Victoria","BC"
"V8W3Z8",NA,NA,48.425239,-123.362807,"Victoria","BC"
"V8W4B2",NA,NA,NA,NA,NA,NA
"V8W9B9",NA,NA,NA,NA,NA,NA
"V8X3G2",NA,NA,48.456282,-123.37331,"Victoria","BC"
"V8X3X1",NA,NA,48.508371,-123.42169,"Victoria","BC"
"V8X4M6",NA,NA,48.525601,-123.436186,"Victoria","BC"
"V8X6A7",NA,NA,NA,NA,NA,NA
"V8X7H5",NA,NA,NA,NA,NA,NA
"V8X7H7",NA,NA,NA,NA,NA,NA
"V8Y1V6",NA,NA,48.546437,-123.390067,"Victoria","BC"
"V8Y2Y6",NA,NA,48.499448,-123.376159,"Victoria","BC"
"V8Y2Y9",NA,NA,48.499448,-123.376159,"Victoria","BC"
"V8Y2Z1",NA,NA,48.499448,-123.376159,"Victoria","BC"
"V8Z3L1",NA,NA,48.449755,-123.373531,"Victoria","BC"
"V8Z6X1",NA,NA,48.561134,-123.398046,"Victoria","BC"
"V8Z6Y2",NA,NA,48.561692,-123.397963,"Victoria","BC"
"V8Z6Y4",NA,NA,48.56051,-123.39722,"Victoria","BC"
"V8Z7H5",NA,NA,48.456301,-123.37331,"Victoria","BC"
"V9A0B0",NA,NA,NA,NA,NA,NA
"V9A0C5",NA,NA,NA,NA,NA,NA
"V9A0E4",NA,NA,NA,NA,NA,NA
"V9A6T4",NA,NA,48.426338,-123.378403,"Victoria","BC"
"V9A7N2",NA,NA,48.426514,-123.40441,"Victoria","BC"
"V9B0H9",NA,NA,48.448644,-123.498447,"Victoria","BC"
"V9B0N9",NA,NA,NA,NA,NA,NA
"V9B1V6",NA,NA,48.457472,-123.456707,"Victoria","BC"
"V9B2Z8",NA,NA,48.450148,-123.475835,"Victoria","BC"
"V9B3J7",NA,NA,48.455756,-123.464467,"Victoria","BC"
"V9B4W9",NA,NA,48.457116,-123.470464,"Victoria","BC"
"V9B6K8",NA,NA,48.443886,-123.49956,"Victoria","BC"
"V9B6L1",NA,NA,48.457971,-123.429355,"Victoria","BC"
"V9C0E7",NA,NA,NA,NA,NA,NA
"V9C0G1",NA,NA,48.402683,-123.503019,"Colwood","BC"
"V9C0H6",NA,NA,NA,NA,NA,NA
"V9C4C2",NA,NA,48.392273,-123.615002,"Victoria","BC"
"V9C5B4",NA,NA,NA,NA,NA,NA
"V9G0A2",NA,NA,48.966404,-123.788127,"Ladysmith","BC"
"V9G1A1",NA,NA,48.991689,-123.818171,"Campbell River","BC"
"V9G1A3",NA,NA,48.992591,-123.821648,"Campbell River","BC"
"V9G1A4",NA,NA,48.993064,-123.821837,"Ladysmith","BC"
"V9G1A6",NA,NA,48.99172,-123.820157,"Campbell River","BC"
"V9G1A7",NA,NA,48.99162,-123.820257,"Campbell River","BC"
"V9G1A8",NA,NA,48.992818,-123.822333,"Campbell River","BC"
"V9G1B3",NA,NA,48.993818,-123.823259,"Campbell River","BC"
"V9G1B4",NA,NA,48.992817,-123.823076,"Campbell River","BC"
"V9G1B6",NA,NA,48.992621,-123.822129,"Campbell River","BC"
"V9G1B7",NA,NA,48.991544,-123.821082,"Campbell River","BC"
"V9G1B8",NA,NA,48.992192,-123.820645,"Campbell River","BC"
"V9G1L3",NA,NA,49.022255,-123.836761,"Ladysmith","BC"
"V9G1L4",NA,NA,49.051556,-123.883927,"Ladysmith","BC"
"V9G1T5",NA,NA,48.983408,-123.810397,"Ladysmith","BC"
"V9G1V2",NA,NA,48.975661,-123.803933,"Ladysmith","BC"
"V9G1W2",NA,NA,48.967668,-123.797904,"Ladysmith","BC"
"V9G1W6",NA,NA,48.971717,-123.794988,"Ladysmith","BC"
"V9G1X2",NA,NA,48.959203,-123.780808,"Ladysmith","BC"
"V9G1X3",NA,NA,48.959978,-123.781181,"Ladysmith","BC"
"V9G1Y1",NA,NA,48.97688,-123.80078,"Ladysmith","BC"
"V9G1Y2",NA,NA,48.974183,-123.796362,"Ladysmith","BC"
"V9G2B5",NA,NA,48.976897,-123.805278,"Ladysmith","BC"
"V9G2B6",NA,NA,48.995822,-123.833494,"Ladysmith","BC"
"V9H1G1",NA,NA,49.915635,-125.164701,"Campbell River","BC"
"V9H1L4",NA,NA,49.930732,-125.180609,"Campbell River","BC"
"V9H1M5",NA,NA,50.019456,-125.242274,"Campbell River","BC"
"V9H1P4",NA,NA,50.021966,-125.294205,"Campbell River","BC"
"V9H8Z8",NA,NA,NA,NA,NA,NA
"V9J1X2",NA,NA,49.773884,-124.974155,"Courtenay","BC"
"V9J2X6",NA,NA,NA,NA,NA,NA
"V9J4M7",NA,NA,NA,NA,NA,NA
"V9K1S7",NA,NA,49.347506,-124.443171,"Qualicum Beach","BC"
"V9K1S9",NA,NA,49.345943,-124.438076,"Qualicum Beach","BC"
"V9K1T1",NA,NA,49.348583,-124.442216,"Qualicum Beach","BC"
"V9K1Y6",NA,NA,49.309392,-124.495697,"Qualicum Beach","BC"
"V9K2E4",NA,NA,49.414808,-124.635953,"Qualicum Beach","BC"
"V9K2E8",NA,NA,49.390226,-124.593275,"Qualicum Beach","BC"
"V9L0B5",NA,NA,48.778398,-123.711866,"Duncan","BC"
"V9L0C9",NA,NA,48.793644,-123.730605,"Duncan","BC"
"V9L0E1",NA,NA,NA,NA,NA,NA
"V9L3G5",NA,NA,48.778858,-123.685805,"Duncan","BC"
"V9L3L1",NA,NA,48.775864,-123.69506,"Duncan","BC"
"V9L3R2",NA,NA,48.777374,-123.698703,"Duncan","BC"
"V9L3V3",NA,NA,48.779863,-123.704064,"Duncan","BC"
"V9L3X3",NA,NA,48.781498,-123.696893,"Duncan","BC"
"V9L3Y1",NA,NA,48.807025,-123.661307,"Duncan","BC"
"V9L3Y2",NA,NA,48.778538,-123.692056,"Duncan","BC"
"V9L4W4",NA,NA,48.724636,-123.638936,"Duncan","BC"
"V9L5G4",NA,NA,48.773905,-123.688433,"Duncan","BC"
"V9L5Y8",NA,NA,48.758219,-123.599126,"Duncan","BC"
"V9L6H0",NA,NA,48.81019,-123.689958,"North Cowichan","BC"
"V9M0B2",59031,"Vancouver Island North",NA,NA,NA,NA
"V9M7Z8",NA,NA,49.693337,-124.913253,"Comox","BC"
"V9N2A2",NA,NA,49.682386,-124.988924,"Courtenay","BC"
"V9N4A6",NA,NA,49.693396,-124.949258,"Courtenay","BC"
"V9N4A8",NA,NA,49.672769,-124.947031,"Comox","BC"
"V9N6Z8",NA,NA,49.688553,-124.997731,"Courtenay","BC"
"V9N7P1",NA,NA,49.697626,-124.981443,"Courtenay","BC"
"V9N8Z9",NA,NA,49.706654,-124.947436,"Courtenay","BC"
"V9N9H8",NA,NA,49.575349,-124.886225,"Courtenay","BC"
"V9P0B1",59014,"Nanaimo—Alberni",NA,NA,NA,NA
"V9P1P8",NA,NA,49.319128,-124.296054,"Parksville","BC"
"V9P1R4",NA,NA,49.307252,-124.264082,"Parksville","BC"
"V9P2G2",NA,NA,49.309334,-124.280872,"Parksville","BC"
"V9P2G4",NA,NA,49.317569,-124.307868,"Parksville","BC"
"V9P2G5",NA,NA,49.319101,-124.30821,"Parksville","BC"
"V9P2G6",NA,NA,49.317765,-124.309697,"Parksville","BC"
"V9P2G8",NA,NA,49.315135,-124.312363,"Parksville","BC"
"V9P2G9",NA,NA,49.317745,-124.30938,"Parksville","BC"
"V9P2K1",NA,NA,49.351819,-124.378201,"Parksville","BC"
"V9P2R3",NA,NA,49.318315,-124.317981,"Parksville","BC"
"V9P2R4",NA,NA,49.318315,-124.317924,"Parksville","BC"
"V9P2S8",NA,NA,49.315675,-124.297242,"Parksville","BC"
"V9P2Z5",NA,NA,49.351843,-124.36491,"Parksville","BC"
"V9P9J9",NA,NA,49.271871,-124.198233,"Nanoose Bay","BC"
"V9R5K4",NA,NA,49.166828,-123.942804,"Nanaimo","BC"
"V9R5K9",NA,NA,49.112963,-123.871304,"Nanaimo","BC"
"V9R5S5",NA,NA,49.161086,-123.954738,"Nanaimo","BC"
"V9R6E8",NA,NA,49.168239,-123.934645,"Nanaimo","BC"
"V9R6X6",NA,NA,49.144103,-123.940747,"Nanaimo","BC"
"V9R7L6",NA,NA,NA,NA,NA,NA
"V9S0B4",NA,NA,NA,NA,NA,NA
"V9S1A7",NA,NA,NA,NA,NA,NA
"V9T0E6",59014,"Nanaimo—Alberni",NA,NA,NA,NA
"V9T6P9",NA,NA,49.209929,-123.997538,"Nanaimo","BC"
"V9V4S6",NA,NA,NA,NA,NA,NA
"V9W1A2",NA,NA,50.007232,-125.23405,"Campbell River","BC"
"V9W1A4",NA,NA,49.999132,-125.774835,"Campbell River","BC"
"V9W1A5",NA,NA,50.012835,-125.234517,"Campbell River","BC"
"V9W1A6",NA,NA,49.998713,-125.230207,"Campbell River","BC"
"V9W1A7",NA,NA,49.99446,-125.22774,"Campbell River","BC"
"V9W1A9",NA,NA,49.996149,-125.228547,"Campbell River","BC"
"V9W1B9",NA,NA,49.974249,-125.219924,"Campbell River","BC"
"V9W1C8",NA,NA,49.960358,-125.208311,"Campbell River","BC"
"V9W1E1",NA,NA,49.955812,-125.205523,"Campbell River","BC"
"V9W1E3",NA,NA,49.953311,-125.20338,"Campbell River","BC"
"V9W1E6",NA,NA,50.002463,-125.236179,"Campbell River","BC"
"V9W1E8",NA,NA,49.951047,-125.199121,"Campbell River","BC"
"V9W1G1",NA,NA,49.993314,-125.23172,"Campbell River","BC"
"V9W1S2",NA,NA,49.96842,-125.212971,"Campbell River","BC"
"V9W2B6",NA,NA,50.013418,-125.234665,"Campbell River","BC"
"V9W2B9",NA,NA,50.01469,-125.241226,"Campbell River","BC"
"V9W2C3",NA,NA,50.014036,-125.236356,"Campbell River","BC"
"V9W2H8",NA,NA,50.050042,-125.270296,"Campbell River","BC"
"V9W2J9",NA,NA,50.00206,-125.236945,"Campbell River","BC"
"V9W2L7",NA,NA,50.002159,-125.238263,"Campbell River","BC"
"V9W2R9",NA,NA,50.002109,-125.242054,"Campbell River","BC"
"V9W3N7",NA,NA,50.024588,-125.260693,"Campbell River","BC"
"V9W4E8",NA,NA,50.02646,-125.272566,"Campbell River","BC"
"V9W4H3",NA,NA,50.029144,-125.254738,"Campbell River","BC"
"V9W4P9",NA,NA,50.038194,-125.279088,"Campbell River","BC"
"V9W5A7",NA,NA,50.018686,-125.294324,"Campbell River","BC"
"V9W5B1",NA,NA,50.0387,-125.343572,"Campbell River","BC"
"V9W5B6",NA,NA,50.044223,-125.291245,"Campbell River","BC"
"V9W5C5",NA,NA,50.014836,-125.255516,"Campbell River","BC"
"V9W5G1",NA,NA,50.048214,-125.269617,"Campbell River","BC"
"V9W5J3",NA,NA,49.993189,-125.232411,"Campbell River","BC"
"V9W5L8",NA,NA,49.99687,-125.232294,"Campbell River","BC"
"V9W5M5",NA,NA,50.004848,-125.240865,"Campbell River","BC"
"V9W5N1",NA,NA,49.974577,-125.23827,"Campbell River","BC"
"V9W5P1",NA,NA,50.004824,-125.242079,"Campbell River","BC"
"V9W5T9",NA,NA,50.000475,-125.236925,"Campbell River","BC"
"V9W5Z7",NA,NA,50.028343,-125.256236,"Campbell River","BC"
"V9W6E1",NA,NA,50.006326,-125.238347,"Campbell River","BC"
"V9W6N5",NA,NA,50.000133,-125.23368,"Campbell River","BC"
"V9W6W2",NA,NA,50.004573,-125.232119,"Campbell River","BC"
"V9W6Y4",NA,NA,50.031318,-125.24937,"Campbell River","BC"
"V9W8C4",NA,NA,50.033294,-125.257913,"Campbell River","BC"
"V9W8C9",NA,NA,50.013658,-125.239545,"Campbell River","BC"
"V9W8H2",NA,NA,49.971919,-125.224988,"Campbell River","BC"
"V9W8H6",NA,NA,50.00022,-125.250921,"Campbell River","BC"
"V9Y7L5",NA,NA,49.311,-124.87426,"Port Alberni","BC"
"V9Y7L6",NA,NA,49.278798,-124.78726,"Port Alberni","BC"
"V9Y7L7",NA,NA,49.275615,-124.909583,"Port Alberni","BC"
"V9Y7M1",NA,NA,49.274065,-124.867909,"Port Alberni","BC"
"V9Y7M2",NA,NA,49.272093,-124.851153,"Port Alberni","BC"
"V9Y7M6",NA,NA,49.218737,-124.794613,"Port Alberni","BC"
"V9Y7M7",NA,NA,49.252152,-124.771499,"Port Alberni","BC"
"V9Y8H9",NA,NA,49.285777,-124.828908,"Port Alberni","BC"
"V9Z0E4",NA,NA,48.376362,-123.73002,"Sooke","BC"
"V9Z0N3",NA,NA,48.373249,-123.747967,"Sooke","BC"
"V9Z0P7",NA,NA,48.376155,-123.72484,"Sooke","BC"
"V9Z0S9",NA,NA,48.376067,-123.724329,"Sooke","BC"
"V9Z1G1",NA,NA,48.376331,-123.729796,"Sooke","BC"
"V9Z1G3",NA,NA,48.383561,-123.876371,"Jordan River","BC"
"V9Z1G6",NA,NA,48.389498,-123.936165,"Jordan River","BC"
"V9Z1G7",NA,NA,48.38109,-123.927767,"Jordan River","BC"
"V9Z1H4",NA,NA,48.376892,-123.724032,"Jordan River","BC"
"V9Z1H6",NA,NA,48.376322,-123.722568,"Sooke","BC"
"V9Z1H8",NA,NA,48.376981,-123.72465,"Jordan River","BC"
"V9Z1K8",59008,"Esquimalt—Juan de Fuca",NA,NA,NA,NA
"V9Z2E7",NA,NA,NA,NA,NA,NA
"V9Z7B9",NA,NA,NA,NA,NA,NA
"X0A0A0",NA,NA,73.005278,-85.033056,"Arctic Bay","NU"
"X0A0B0",NA,NA,67.522553,-63.910018,"Qikiqtarjuaq","NU"
"X0A0C0",NA,NA,64.228265,-76.542169,"Cape Dorset","NU"
"X0A0E0",NA,NA,70.453399,-68.479358,"Clyde River","NU"
"X0A0H0",NA,NA,63.727614,-68.444561,"Iqaluit","NU"
"X0A0L0",NA,NA,69.387753,-81.615035,"Igloolik","NU"
"X0A0N0",NA,NA,62.849811,-69.872476,"Kimmirut","NU"
"X0A0R0",NA,NA,66.144834,-65.675701,"Pangnirtung","NU"
"X0A0S0",NA,NA,72.700114,-77.958181,"Pond Inlet","NU"
"X0A0V0",NA,NA,74.697224,-94.829873,"Resolute","NU"
"X0A1H0",NA,NA,63.728433,-68.452041,"Iqaluit","NU"
"X0B0C0",NA,NA,69.117671,-105.052665,"Cambridge Bay","NU"
"X0B0E0",NA,NA,67.844307,-115.27416,"Kugluktuk","NU"
"X0B0L0",NA,NA,NA,NA,NA,NA
"X0B1B0",NA,NA,69.556385,-93.498533,"Taloyoak","NU"
"X0B1J0",NA,NA,68.643013,-95.886344,"Gjoa Haven","NU"
"X0C0A0",NA,NA,64.332324,-96.062166,"Baker Lake","NU"
"X0C0E0",NA,NA,61.098237,-94.120148,"Arviat","NU"
"X0C0G0",NA,NA,62.810359,-92.085869,"Rankin Inlet","NU"
"X0C0J0",NA,NA,62.223673,-92.590352,"Whale Cove","NU"
"X0E0A0",NA,NA,68.221032,-135.00437,"Aklavik","NT"
"X0E0G0",NA,NA,65.185509,-123.419779,"Deline","NT"
"X0E0H0",NA,NA,66.25609,-128.636169,"Fort Good Hope","NT"
"X0E0J0",NA,NA,67.432219,-134.866502,"Fort Mcpherson","NT"
"X0E0K0",NA,NA,64.915502,-125.461448,"Tulita","NT"
"X0E0L0",NA,NA,61.351716,-117.644001,"Fort Providence","NT"
"X0E0N0",NA,NA,61.839953,-121.335229,"Fort Simpson","NT"
"X0E0P0",NA,NA,62.444906,-114.390065,"Fort Smith","NT"
"X0E0R1",NA,NA,60.819272,-115.790038,"Enterprise","NT"
"X0E0R2",NA,NA,60.796409,-115.806265,"Hay River","NT"
"X0E0R3",NA,NA,60.80238,-115.793835,"Hay River","NT"
"X0E0R4",NA,NA,60.81867,-115.786787,"Hay River","NT"
"X0E0R5",NA,NA,60.82046,-115.785826,"Hay River","NT"
"X0E0R7",NA,NA,60.820356,-115.777197,"Hay River","NT"
"X0E0R8",NA,NA,60.815541,-115.779494,"Hay River","NT"
"X0E0R9",NA,NA,60.853144,-115.75426,"Hay River","NT"
"X0E0T0",NA,NA,68.37389,-133.747108,"Inuvik","NT"
"X0E0V0",NA,NA,65.284279,-126.825772,"Norman Wells","NT"
"X0E0Y0",NA,NA,62.829391,-116.050671,"Behchoko","NT"
"X0E0Z0",NA,NA,68.372277,-133.737145,"Sachs Harbour","NT"
"X0E1A0",NA,NA,62.404293,-110.741679,"Snowdrift","NT"
